"Geo Code","Geo Name","Line Number"
"2021A00055907850","Lulu 5",205220
"2021A00055909009","Hope",207851
"2021A00055909014","Fraser Valley A",210482
"2021A00055909016","Fraser Valley B",213113
"2021A00055909020","Chilliwack",215744
"2021A00055909027","Harrison Hot Springs",218375
"2021A00055909032","Kent",221006
"2021A00055909034","Fraser Valley D",223637
"2021A00055909035","Fraser Valley H",226268
"2021A00055909036","Fraser Valley E",228899
"2021A00055909048","Fraser Valley C",231530
"2021A00055909052","Abbotsford",234161
"2021A00055909056","Mission",236792
"2021A00055909060","Fraser Valley F",239423
"2021A00055909062","Fraser Valley G",242054
"2021A00055909804","Chawathil 4",244685
"2021A00055909805","Inkahtsaph 6",247316
"2021A00055909806","Kopchitchin 2",249947
"2021A00055909807","Ohamil 1",252578
"2021A00055909808","Puckatholetchin 11",255209
"2021A00055909809","Saddle Rock 9",257840
"2021A00055909810","Lukseetsissum 9",260471
"2021A00055909812","Schkam 2",263102
"2021A00055909814","Skawahlook 1",265733
"2021A00055909815","Speyum 3",268364
"2021A00055909816","Spuzzum 1",270995
"2021A00055909817","Tuckkwiowhum 1",273626
"2021A00055909818","Yale Town 1",276257
"2021A00055909819","Kahmoose 4",278888
"2021A00055909821","Kwawkwawapilt 6",281519
"2021A00055909824","Skwah 4",284150
"2021A00055909825","Skwali 3",286781
"2021A00055909826","Skway 5",289412
"2021A00055909827","Soowahlie 14",292043
"2021A00055909830","Tzeachten 13",294674
"2021A00055909831","Yakweakwioose 12",297305
"2021A00055909832","Seabird Island",299936
"2021A00055909833","Scowlitz 1",302567
"2021A00055909834","Tseatah 2",305198
"2021A00055909835","Aitchelitch 9",307829
"2021A00055909836","Boston Bar 1A",310460
"2021A00055909837","Cheam 1",313091
"2021A00055909838","Schelowat 1",315722
"2021A00055909839","Chehalis 5",318353
"2021A00055909841","Stullawheets 8",320984
"2021A00055909842","Douglas 8",323615
"2021A00055909843","Peters 1",326246
"2021A00055909844","Popkum 1",328877
"2021A00055909845","Skookumchuck 4",331508
"2021A00055909847","Bucktum 4",334139
"2021A00055909848","Tipella 7",336770
"2021A00055909850","Boothroyd 13",339401
"2021A00055909851","Ruby Creek 2",342032
"2021A00055909852","Paqulh",344663
"2021A00055909856","Langley 2",347294
"2021A00055909875","Q'alatkú7em",349925
"2021A00055909876","Albert Flat 5",352556
"2021A00055909877","Upper Sumas 6",355187
"2021A00055909878","Matsqui Main 2",357818
"2021A00055909879","Holachten 8",360449
"2021A00055909880","Lakahahmen 11",363080
"2021A00055909881","Skweahm 10",365711
"2021A00055909882","Squawkum Creek 3",368342
"2021A00055909883","Sachteen",370973
"2021A00055909884","Skowkale",373604
"2021A00055909885","Squiaala",376235
"2021A00055915001","Langley",378866
"2021A00055915002","Langley",381497
"2021A00055915004","Surrey",384128
"2021A00055915007","White Rock",386759
"2021A00055915011","Delta",389390
"2021A00055915015","Richmond",392021
"2021A00055915020","Metro Vancouver A",394652
"2021A00055915022","Vancouver",397283
"2021A00055915025","Burnaby",399914
"2021A00055915029","New Westminster",402545
"2021A00055915034","Coquitlam",405176
"2021A00055915036","Belcarra",407807
"2021A00055915038","Anmore",410438
"2021A00055915039","Port Coquitlam",413069
"2021A00055915043","Port Moody",415700
"2021A00055915046","North Vancouver",418331
"2021A00055915051","North Vancouver",420962
"2021A00055915055","West Vancouver",423593
"2021A00055915062","Bowen Island",426224
"2021A00055915065","Lions Bay",428855
"2021A00055915070","Pitt Meadows",431486
"2021A00055915075","Maple Ridge",434117
"2021A00055915801","Semiahmoo",436748
"2021A00055915802","Tsawwassen",439379
"2021A00055915803","Musqueam 2",442010
"2021A00055915804","Coquitlam 2",444641
"2021A00055915805","Coquitlam 1",447272
"2021A00055915806","Burrard Inlet 3",449903
"2021A00055915807","Mission 1",452534
"2021A00055915808","Capilano 5",455165
"2021A00055915809","Barnston Island 3",457796
"2021A00055915810","Musqueam 4",460427
"2021A00055915811","Seymour Creek 2",463058
"2021A00055915813","Katzie 2",465689
"2021A00055915816","McMillan Island 6",468320
"2021A00055915825","Matsqui 4",470951
"2021A00055915830","Katzie 1",473582
"2021A00055915840","Whonnock 1",476213
"2021A00055917005","North Saanich",478844
"2021A00055917010","Sidney",481475
"2021A00055917015","Central Saanich",484106
"2021A00055917021","Saanich",486737
"2021A00055917027","Saltspring Island",489368
"2021A00055917029","Southern Gulf Islands",491999
"2021A00055917030","Oak Bay",494630
"2021A00055917034","Victoria",497261
"2021A00055917040","Esquimalt",499892
"2021A00055917041","Colwood",502523
"2021A00055917042","Metchosin",505154
"2021A00055917044","Langford",507785
"2021A00055917047","View Royal",510416
"2021A00055917049","Highlands",513047
"2021A00055917052","Sooke",515678
"2021A00055917054","Juan de Fuca (Part 1)",518309
"2021A00055917056","Juan de Fuca (Part 2)",520940
"2021A00055917801","Cole Bay 3",523571
"2021A00055917802","Union Bay 4",526202
"2021A00055917803","East Saanich 2",528833
"2021A00055917804","South Saanich 1",531464
"2021A00055917805","Galiano Island 9",534095
"2021A00055917809","Becher Bay 1",536726
"2021A00055917811","Esquimalt",539357
"2021A00055917812","New Songhees 1A",541988
"2021A00055917815","Gordon River 2",544619
"2021A00055917819","T'Sou-ke",547250
"2021A00055919008","North Cowichan",549881
"2021A00055919012","Duncan",552512
"2021A00055919013","Cowichan Valley D",555143
"2021A00055919015","Cowichan Valley G",557774
"2021A00055919016","Lake Cowichan",560405
"2021A00055919017","Cowichan Valley H",563036
"2021A00055919021","Ladysmith",565667
"2021A00055919033","Cowichan Valley F",568298
"2021A00055919035","Cowichan Valley I",570929
"2021A00055919043","Cowichan Valley A",573560
"2021A00055919046","Cowichan Valley B",576191
"2021A00055919049","Cowichan Valley C",578822
"2021A00055919051","Cowichan Valley E",581453
"2021A00055919801","Halalt 2",584084
"2021A00055919802","Squaw-Hay-One 11",586715
"2021A00055919803","Tsussie 6",589346
"2021A00055919804","Chemainus 13",591977
"2021A00055919808","Kil-pah-las 3",594608
"2021A00055919809","Penelakut Island 7",597239
"2021A00055919811","Shingle Point 4",599870
"2021A00055919812","Cowichan Lake",602501
"2021A00055919813","Lyacksun 3",605132
"2021A00055919814","Malachan 11",607763
"2021A00055919815","Malahat 11",610394
"2021A00055919816","Oyster Bay 12",613025
"2021A00055919817","Portier Pass 5",615656
"2021A00055919818","Theik 2",618287
"2021A00055919820","Est-Patrolas 4",620918
"2021A00055919821","Tzart-Lam 5",623549
"2021A00055919822","Cowichan",626180
"2021A00055921007","Nanaimo",628811
"2021A00055921008","Lantzville",631442
"2021A00055921010","Nanaimo A",634073
"2021A00055921014","Nanaimo B",636704
"2021A00055921016","Nanaimo C",639335
"2021A00055921018","Parksville",641966
"2021A00055921023","Qualicum Beach",644597
"2021A00055921030","Nanaimo E",647228
"2021A00055921032","Nanaimo F",649859
"2021A00055921034","Nanaimo G",652490
"2021A00055921036","Nanaimo H",655121
"2021A00055921804","Nanaimo Town 1",657752
"2021A00055921805","Nanoose",660383
"2021A00055921806","Qualicum",663014
"2021A00055921807","Nanaimo River",665645
"2021A00055923008","Port Alberni",668276
"2021A00055923019","Ucluelet",670907
"2021A00055923025","Tofino",673538
"2021A00055923033","Alberni-Clayoquot B",676169
"2021A00055923035","Alberni-Clayoquot D",678800
"2021A00055923037","Alberni-Clayoquot E",681431
"2021A00055923039","Alberni-Clayoquot F",684062
"2021A00055923047","Alberni-Clayoquot A",686693
"2021A00055923049","Alberni-Clayoquot C",689324
"2021A00055923801","Ahahswinis 1",691955
"2021A00055923802","Alberni 2",694586
"2021A00055923803","Anacla 12",697217
"2021A00055923804","Clakamucus 2",699848
"2021A00055923805","Elhlateese 2",702479
"2021A00055923806","Hesquiat 1",705110
"2021A00055923807","Ittatsoo 1",707741
"2021A00055923808","Marktosis 15",710372
"2021A00055923809","Numukamis 1",713003
"2021A00055923810","Macoah 1",715634
"2021A00055923813","Opitsat 1",718265
"2021A00055923814","Sachsa 4",720896
"2021A00055923816","Tsahaheh 1",723527
"2021A00055923822","Klehkoot 2",726158
"2021A00055923823","Esowista 3",728789
"2021A00055923824","Refuge Cove 6",731420
"2021A00055923825","Tin Wis 11",734051
"2021A00055924025","Gold River",736682
"2021A00055924029","Zeballos",739313
"2021A00055924030","Tahsis",741944
"2021A00055924034","Campbell River",744575
"2021A00055924039","Sayward",747206
"2021A00055924042","Strathcona D (Oyster Bay - Buttle Lake)",749837
"2021A00055924048","Strathcona A",752468
"2021A00055924052","Strathcona B",755099
"2021A00055924054","Strathcona C",757730
"2021A00055924803","Ahaminaquus 12",760361
"2021A00055924804","Campbell River 11",762992
"2021A00055924805","Chenahkint 12",765623
"2021A00055924806","Houpsitas 6",768254
"2021A00055924812","Quinsam 12",770885
"2021A00055924813","Village Island 1",773516
"2021A00055924814","Yuquot 1",776147
"2021A00055924817","Cape Mudge 10",778778
"2021A00055924818","Squirrel Cove 8",781409
"2021A00055924820","Tork 7",784040
"2021A00055924833","Oclucje 7",786671
"2021A00055924835","Tsa Xana 18",789302
"2021A00055924836","Ehatis 11",791933
"2021A00055924840","Homalco 9",794564
"2021A00055924843","Nenagwas 12",797195
"2021A00055926005","Comox",799826
"2021A00055926010","Courtenay",802457
"2021A00055926014","Cumberland",805088
"2021A00055926021","Comox Valley A",807719
"2021A00055926022","Comox Valley B (Lazo North)",810350
"2021A00055926024","Comox Valley C (Puntledge - Black Creek)",812981
"2021A00055926801","Comox 1",815612
"2021A00055926802","Pentledge 2",818243
"2021A00055927008","Powell River",820874
"2021A00055927010","qathet A",823505
"2021A00055927012","qathet B",826136
"2021A00055927016","qathet C",828767
"2021A00055927018","qathet D",831398
"2021A00055927020","qathet E",834029
"2021A00055927802","Sliammon 1",836660
"2021A00055927806","Sechelt (Part)",839291
"2021A00055929005","Gibsons",841922
"2021A00055929011","Sechelt",844553
"2021A00055929018","Sunshine Coast A",847184
"2021A00055929022","Sunshine Coast B",849815
"2021A00055929024","Sunshine Coast D",852446
"2021A00055929026","Sunshine Coast E",855077
"2021A00055929028","Sunshine Coast F",857708
"2021A00055929801","Chekwelp 26",860339
"2021A00055929803","Sechelt (Part)",862970
"2021A00055931006","Squamish",865601
"2021A00055931012","Pemberton",868232
"2021A00055931017","Squamish-Lillooet C",870863
"2021A00055931020","Whistler",873494
"2021A00055931021","Squamish-Lillooet D",876125
"2021A00055931026","Lillooet",878756
"2021A00055931032","Squamish-Lillooet A",881387
"2021A00055931034","Squamish-Lillooet B",884018
"2021A00055931801","Cheakamus 11",886649
"2021A00055931802","Kowtain 17",889280
"2021A00055931806","Seaichem 16",891911
"2021A00055931807","Stawamus 24",894542
"2021A00055931808","Waiwakum 14",897173
"2021A00055931809","Yekwaupsum 18",899804
"2021A00055931812","Nesuch 3",902435
"2021A00055931813","Bridge River 1",905066
"2021A00055931814","Cayoosh Creek 1",907697
"2021A00055931815","Chilhil 6",910328
"2021A00055931816","Fountain 1",912959
"2021A00055931817","Fountain 3",915590
"2021A00055931818","Fountain 10",918221
"2021A00055931819","Fountain 11",920852
"2021A00055931820","Fountain 12",923483
"2021A00055931821","Lillooet 1",926114
"2021A00055931822","Fountain Creek 8",928745
"2021A00055931823","McCartney's Flat 4",931376
"2021A00055931824","Seton Lake 5",934007
"2021A00055931825","Fountain 1D",936638
"2021A00055931826","Necait 6",939269
"2021A00055931827","Nesikep 6",941900
"2021A00055931828","Pashilqua 2",944531
"2021A00055931829","Pavilion 1",947162
"2021A00055931831","Slosh 1",949793
"2021A00055931832","Towinock 2",952424
"2021A00055931833","Mission 5",955055
"2021A00055931834","Fountain 3A",957686
"2021A00055931842","Fountain 1B",960317
"2021A00055931843","Mount Currie",962948
"2021A00055931844","Nequatque",965579
"2021A00055933006","Merritt",968210
"2021A00055933008","Thompson-Nicola M (Beautiful Nicola Valley - North)",970841
"2021A00055933012","Thompson-Nicola N (Beautiful Nicola Valley - South)",973472
"2021A00055933015","Lytton",976103
"2021A00055933019","Ashcroft",978734
"2021A00055933024","Cache Creek",981365
"2021A00055933028","Clinton",983996
"2021A00055933032","Thompson-Nicola E (Bonaparte Plateau)",986627
"2021A00055933035","Logan Lake",989258
"2021A00055933037","Thompson-Nicola I (Blue Sky Country)",991889
"2021A00055933039","Thompson-Nicola J (Copper Desert Country)",994520
"2021A00055933042","Kamloops",997151
"2021A00055933044","Thompson-Nicola P (Rivers and the Peaks)",999782
"2021A00055933045","Sun Peaks Mountain",1002413
"2021A00055933054","Chase",1005044
"2021A00055933060","Thompson-Nicola L (Grasslands)",1007675
"2021A00055933067","Clearwater",1010306
"2021A00055933068","Thompson-Nicola A (Wells Gray Country)",1012937
"2021A00055933070","Thompson-Nicola B (Thompson Headwaters)",1015568
"2021A00055933072","Thompson-Nicola O (Lower North Thompson)",1018199
"2021A00055933074","Barriere",1020830
"2021A00055933801","Coldwater 1",1023461
"2021A00055933802","Douglas Lake 3",1026092
"2021A00055933803","Hamilton Creek 2",1028723
"2021A00055933805","Joeyaska 2",1031354
"2021A00055933806","Nicola Lake 1",1033985
"2021A00055933807","Nicola Mameet 1",1036616
"2021A00055933808","Nooaitch 10",1039247
"2021A00055933809","Paul's Basin 2",1041878
"2021A00055933810","Chuchhraischin",1044509
"2021A00055933811","Zoht 4",1047140
"2021A00055933812","Bonaparte 3",1049771
"2021A00055933813","Halhalaeden",1052402
"2021A00055933814","Canoe Creek 1",1055033
"2021A00055933817","Skeetchestn",1057664
"2021A00055933819","High Bar 1",1060295
"2021A00055933821","Canoe Creek 2",1062926
"2021A00055933823","Kitzowit 20",1065557
"2021A00055933824","Skuppah 2A",1068188
"2021A00055933825","Inklyuhkinatko 2",1070819
"2021A00055933828","Basque 18",1073450
"2021A00055933829","Klahkamich 17",1076081
"2021A00055933831","Kleetlekut 22",1078712
"2021A00055933832","Klickkumcheen 18",1081343
"2021A00055933833","Inkluckcheen",1083974
"2021A00055933834","Kumcheen 1",1086605
"2021A00055933836","Lower Hat Creek 2",1089236
"2021A00055933837","Peq-Paq 22",1091867
"2021A00055933839","Lytton 4A",1094498
"2021A00055933840","Lytton 4E",1097129
"2021A00055933841","Lytton 9A",1099760
"2021A00055933842","Lytton 9B",1102391
"2021A00055933844","Ashcroft 4",1105022
"2021A00055933845","105 Mile Post 2",1107653
"2021A00055933846","Oregon Jack Creek 5",1110284
"2021A00055933848","Nickel Palm 4",1112915
"2021A00055933849","Siska Flat",1115546
"2021A00055933850","Nickeyeah 25",1118177
"2021A00055933851","Nicomen 1",1120808
"2021A00055933852","Nohomeen 23",1123439
"2021A00055933853","Nuuautin 2",1126070
"2021A00055933854","Paska Island 3",1128701
"2021A00055933855","Papyum 27",1131332
"2021A00055933857","Pemynoos 9",1133963
"2021A00055933858","Seah 5",1136594
"2021A00055933859","Shackan 11",1139225
"2021A00055933861","Kloklowuck 7",1141856
"2021A00055933865","Skuppah 4",1144487
"2021A00055933866","Skwayaynope 26",1147118
"2021A00055933868","Spintlum Flat 3",1149749
"2021A00055933870","Nkaih 10",1152380
"2021A00055933872","Marble Canyon 3",1155011
"2021A00055933873","Stryen 9",1157642
"2021A00055933874","Tsaukan 12",1160273
"2021A00055933875","Upper Hat Creek 1",1162904
"2021A00055933876","Upper Nepa 6",1165535
"2021A00055933877","Whispering Pines 4",1168166
"2021A00055933878","Yawaucht 11",1170797
"2021A00055933879","Zacht 5",1173428
"2021A00055933880","Kamloops 1",1176059
"2021A00055933881","Spences Bridge",1178690
"2021A00055933882","Kanaka Bar",1181321
"2021A00055933884","Sahhaltkum 4",1183952
"2021A00055933886","Nekalliston 2",1186583
"2021A00055933887","North Thompson 1",1189214
"2021A00055933888","Louis Creek 4",1191845
"2021A00055933889","Squaam 2",1194476
"2021A00055933892","Stequmwhulpa 5",1197107
"2021A00055933893","Twoyqhalsht 16",1199738
"2021A00055933895","Shawniken 4B",1202369
"2021A00055933896","Nekliptum 1",1205000
"2021A00055933897","Boothroyd 8A",1207631
"2021A00055933898","Neskonlith",1210262
"2021A00055933899","Entlqwekkinh 19",1212893
"2021A00055935010","Kelowna",1215524
"2021A00055935012","Central Okanagan",1218155
"2021A00055935016","Lake Country",1220786
"2021A00055935018","Peachland",1223417
"2021A00055935020","Central Okanagan West",1226048
"2021A00055935029","West Kelowna",1228679
"2021A00055935801","Duck Lake 7",1231310
"2021A00055935802","Tsinstikeptum 9",1233941
"2021A00055935803","Tsinstikeptum 10",1236572
"2021A00055937005","Lumby",1239203
"2021A00055937010","Coldstream",1241834
"2021A00055937014","Vernon",1244465
"2021A00055937017","North Okanagan B",1247096
"2021A00055937021","North Okanagan C",1249727
"2021A00055937022","North Okanagan D",1252358
"2021A00055937023","North Okanagan E",1254989
"2021A00055937024","Spallumcheen",1257620
"2021A00055937028","Armstrong",1260251
"2021A00055937033","Enderby",1262882
"2021A00055937041","North Okanagan F",1265513
"2021A00055937801","Okanagan (Part) 1",1268144
"2021A00055937802","Enderby 2",1270775
"2021A00055937803","Priest's Valley 6",1273406
"2021A00055937805","Harris 3",1276037
"2021A00055939007","Golden",1278668
"2021A00055939011","Columbia-Shuswap A",1281299
"2021A00055939019","Revelstoke",1283930
"2021A00055939023","Columbia-Shuswap B",1286561
"2021A00055939032","Salmon Arm",1289192
"2021A00055939037","Columbia-Shuswap C",1291823
"2021A00055939039","Columbia-Shuswap D",1294454
"2021A00055939043","Columbia-Shuswap E",1297085
"2021A00055939044","Columbia-Shuswap F",1299716
"2021A00055939045","Sicamous",1302347
"2021A00055939801","Chum Creek 2",1304978
"2021A00055939802","Hustalen 1",1307609
"2021A00055939803","North Bay 5",1310240
"2021A00055939804","Okanagan (Part) 1",1312871
"2021A00055939805","Quaaout 1",1315502
"2021A00055939806","Salmon River 1",1318133
"2021A00055939807","Scotch Creek 4",1320764
"2021A00055939808","Switsemalph 3",1323395
"2021A00055939811","Switsemalph",1326026
"2021A00055941005","One Hundred Mile House",1328657
"2021A00055941009","Williams Lake",1331288
"2021A00055941010","Cariboo D",1333919
"2021A00055941012","Cariboo E",1336550
"2021A00055941013","Quesnel",1339181
"2021A00055941014","Cariboo F",1341812
"2021A00055941015","Cariboo G",1344443
"2021A00055941016","Cariboo H",1347074
"2021A00055941017","Cariboo L",1349705
"2021A00055941019","Cariboo A",1352336
"2021A00055941021","Cariboo B",1354967
"2021A00055941025","Wells",1357598
"2021A00055941026","Cariboo C",1360229
"2021A00055941027","Cariboo I",1362860
"2021A00055941039","Cariboo J",1365491
"2021A00055941041","Cariboo K",1368122
"2021A00055941801","Alkali Lake 1",1370753
"2021A00055941802","Canim Lake 1",1373384
"2021A00055941803","Canim Lake 4",1376015
"2021A00055941804","Canoe Creek 3",1378646
"2021A00055941805","Deep Creek 2",1381277
"2021A00055941806","Dog Creek 1",1383908
"2021A00055941807","Dog Creek 2",1386539
"2021A00055941808","Lohbiee 3",1389170
"2021A00055941809","Quesnel 1",1391801
"2021A00055941810","Soda Creek 1",1394432
"2021A00055941811","Johny Sticks 2",1397063
"2021A00055941812","Williams Lake 1",1399694
"2021A00055941813","Canim Lake 2",1402325
"2021A00055941817","Alexis Creek 14",1404956
"2021A00055941818","Alexis Creek 16",1407587
"2021A00055941821","Anahim's Flat 1",1410218
"2021A00055941827","Charley Boy's Meadow 3",1412849
"2021A00055941828","Chilco Lake 1",1415480
"2021A00055941829","Chilco Lake 1A",1418111
"2021A00055941831","Tanakut 4",1420742
"2021A00055941833","Kluskus 1",1423373
"2021A00055941835","Coglistiko River 29",1426004
"2021A00055941837","Nazco 20",1428635
"2021A00055941838","Puntzi Lake 2",1431266
"2021A00055941839","Redstone Flat 1",1433897
"2021A00055941840","Squinas 2",1436528
"2021A00055941841","Stone 1",1439159
"2021A00055941844","Agats Meadow 8",1441790
"2021A00055941845","Thomas Squinas Ranch 2A",1444421
"2021A00055941848","Alexis Creek 21",1447052
"2021A00055941849","Baptiste Meadow 2",1449683
"2021A00055941850","Toosey 1",1452314
"2021A00055941851","Towdystan Lake 3",1454945
"2021A00055941852","Trout Lake Alec 16",1457576
"2021A00055941854","Ulkatcho 13",1460207
"2021A00055941855","Windy Mouth 7",1462838
"2021A00055941856","Alexis Creek 34",1465469
"2021A00055941861","Betty Creek 18",1468100
"2021A00055941862","Salmon River Meadow 7",1470731
"2021A00055941864","Sundayman's Meadow 3",1473362
"2021A00055941866","Euchinico Creek 17",1475993
"2021A00055941868","Sandy Harry 4",1478624
"2021A00055941871","Fishtrap 19",1481255
"2021A00055941872","Swan Lake 3",1483886
"2021A00055941873","Alkali Lake 4A",1486517
"2021A00055941876","Lezbye 6",1489148
"2021A00055941879","Michel Gardens 36",1491779
"2021A00055941880","Ulkatcho 14A",1494410
"2021A00055941881","Baezaeko River 27",1497041
"2021A00055941882","Alexandria",1499672
"2021A00055941883","Anahim's Meadow",1502303
"2021A00055941884","Garden",1504934
"2021A00055941885","Little Springs",1507565
"2021A00055941886","Dragon Lake 3",1510196
"2021A00055943008","Alert Bay",1512827
"2021A00055943012","Port McNeill",1515458
"2021A00055943017","Port Alice",1518089
"2021A00055943023","Port Hardy",1520720
"2021A00055943027","Mount Waddington B",1523351
"2021A00055943031","Mount Waddington C",1525982
"2021A00055943033","Mount Waddington D",1528613
"2021A00055943037","Mount Waddington A",1531244
"2021A00055943804","Fort Rupert 1",1533875
"2021A00055943806","Tsulquate 4",1536506
"2021A00055943807","Dead Point 5",1539137
"2021A00055943808","Gwayasdums 1",1541768
"2021A00055943809","Hopetown 10A",1544399
"2021A00055943813","Quaee 7",1547030
"2021A00055943815","Kippase 2",1549661
"2021A00055943816","Quatsino Subdivision 18",1552292
"2021A00055943817","Thomas Point 5",1554923
"2021A00055943826","Thomas Point 5A",1557554
"2021A00055943835","Nimpkish 2",1560185
"2021A00055943836","Hope Island 1",1562816
"2021A00055943837","Alert Bay",1565447
"2021A00055945006","Central Coast A",1568078
"2021A00055945010","Central Coast C",1570709
"2021A00055945012","Central Coast D",1573340
"2021A00055945014","Central Coast E",1575971
"2021A00055945801","Bella Bella 1",1578602
"2021A00055945802","Bella Coola 1",1581233
"2021A00055945803","Katit 1",1583864
"2021A00055947007","Port Edward",1586495
"2021A00055947012","Prince Rupert",1589126
"2021A00055947016","North Coast A",1591757
"2021A00055947021","North Coast C",1594388
"2021A00055947023","Masset",1597019
"2021A00055947026","Queen Charlotte",1599650
"2021A00055947027","North Coast D",1602281
"2021A00055947030","Port Clements",1604912
"2021A00055947032","North Coast E",1607543
"2021A00055947802","Kulkayu (Hartley Bay) 4A",1610174
"2021A00055947803","Masset 1",1612805
"2021A00055947804","Skidegate 1",1615436
"2021A00055947806","Kulkayu (Hartley Bay) 4",1618067
"2021A00055947807","Dolphin Island 1",1620698
"2021A00055947809","Lax Kw'alaams 1",1623329
"2021A00055947810","S1/2 Tsimpsean 2",1625960
"2021A00055947823","Tlaa Gaa Aawtlaas 28",1628591
"2021A00055949005","Kitimat",1631222
"2021A00055949011","Terrace",1633853
"2021A00055949013","Kitimat-Stikine C (Part 1)",1636484
"2021A00055949018","Kitimat-Stikine E",1639115
"2021A00055949020","Kitimat-Stikine C (Part 2)",1641746
"2021A00055949022","Hazelton",1644377
"2021A00055949024","New Hazelton",1647008
"2021A00055949028","Kitimat-Stikine B",1649639
"2021A00055949032","Stewart",1652270
"2021A00055949035","Nisga'a",1654901
"2021A00055949038","Kitimat-Stikine F",1657532
"2021A00055949039","Kitimat-Stikine A",1660163
"2021A00055949041","Kitimat-Stikine D",1662794
"2021A00055949802","Kitasoo 1",1665425
"2021A00055949803","Kitamaat 2",1668056
"2021A00055949804","Kitsumkaylum 1",1670687
"2021A00055949805","Kshish 4",1673318
"2021A00055949807","Kulspai 6",1675949
"2021A00055949810","Coryatsaqua (Moricetown) 2",1678580
"2021A00055949811","Hagwilget 1",1681211
"2021A00055949812","Gitanmaax 1",1683842
"2021A00055949813","Kispiox 1",1686473
"2021A00055949814","Gitsegukla 1",1689104
"2021A00055949815","Gitanyow 1",1691735
"2021A00055949816","Gitwangak 1",1694366
"2021A00055949817","Moricetown 1",1696997
"2021A00055949818","Sik-e-dakh 2",1699628
"2021A00055949819","Babine 17",1702259
"2021A00055949820","Bulkley River 19",1704890
"2021A00055949832","Iskut 6",1707521
"2021A00055949843","Guhthe Tah 12",1710152
"2021A00055949844","Kitselas 1",1712783
"2021A00055949845","Dease Lake 9",1715414
"2021A00055949846","Tahltan 1",1718045
"2021A00055949847","Telegraph Creek",1720676
"2021A00055951007","Vanderhoof",1723307
"2021A00055951009","Fraser Lake",1725938
"2021A00055951013","Fort St. James",1728569
